"Step","stateleaky-1e-4 - eval_bit_acc","stateleaky-1e-4 - eval_bit_acc__MIN","stateleaky-1e-4 - eval_bit_acc__MAX","stateleaky-5e-4 - eval_bit_acc","stateleaky-5e-4 - eval_bit_acc__MIN","stateleaky-5e-4 - eval_bit_acc__MAX","stateleaky-3e-4 - eval_bit_acc","stateleaky-3e-4 - eval_bit_acc__MIN","stateleaky-3e-4 - eval_bit_acc__MAX","gen2-assoc-eval-5e-4 - eval_bit_acc","gen2-assoc-eval-5e-4 - eval_bit_acc__MIN","gen2-assoc-eval-5e-4 - eval_bit_acc__MAX","gen2-assoc-eval-3e-4 - eval_bit_acc","gen2-assoc-eval-3e-4 - eval_bit_acc__MIN","gen2-assoc-eval-3e-4 - eval_bit_acc__MAX","gen2-assoc-eval-1e-4 - eval_bit_acc","gen2-assoc-eval-1e-4 - eval_bit_acc__MIN","gen2-assoc-eval-1e-4 - eval_bit_acc__MAX"
"10229","0.636484375","0.636484375","0.636484375","0.640859375","0.640859375","0.640859375","0.647734375","0.647734375","0.647734375","0.93453125","0.93453125","0.93453125","0.986640625","0.986640625","0.986640625","0.976875","0.976875","0.976875"
"10240","0.6346875","0.6346875","0.6346875","0.639921875","0.639921875","0.639921875","0.6503125","0.6503125","0.6503125","0.92453125","0.92453125","0.92453125","0.98703125","0.98703125","0.98703125","0.969140625","0.969140625","0.969140625"
"10251","0.638515625","0.638515625","0.638515625","0.6459375","0.6459375","0.6459375","0.648125","0.648125","0.648125","0.9159375","0.9159375","0.9159375","0.990703125","0.990703125","0.990703125","0.974140625","0.974140625","0.974140625"
"10262","0.635625","0.635625","0.635625","0.648359375","0.648359375","0.648359375","0.64734375","0.64734375","0.64734375","0.93109375","0.93109375","0.93109375","0.98625","0.98625","0.98625","0.97671875","0.97671875","0.97671875"
"10273","0.64015625","0.64015625","0.64015625","0.64890625","0.64890625","0.64890625","0.649453125","0.649453125","0.649453125","0.923046875","0.923046875","0.923046875","0.9840625","0.9840625","0.9840625","0.9775","0.9775","0.9775"
"10284","0.639453125","0.639453125","0.639453125","0.65015625","0.65015625","0.65015625","0.650390625","0.650390625","0.650390625","0.932890625","0.932890625","0.932890625","0.987265625","0.987265625","0.987265625","0.973046875","0.973046875","0.973046875"
"10295","0.638671875","0.638671875","0.638671875","0.63953125","0.63953125","0.63953125","0.65","0.65","0.65","0.9365625","0.9365625","0.9365625","0.988671875","0.988671875","0.988671875","0.972109375","0.972109375","0.972109375"
"10306","0.63796875","0.63796875","0.63796875","0.647109375","0.647109375","0.647109375","0.6484375","0.6484375","0.6484375","0.928359375","0.928359375","0.928359375","0.98546875","0.98546875","0.98546875","0.973046875","0.973046875","0.973046875"
"10317","0.637578125","0.637578125","0.637578125","0.648046875","0.648046875","0.648046875","0.652734375","0.652734375","0.652734375","0.932734375","0.932734375","0.932734375","0.98859375","0.98859375","0.98859375","0.9753125","0.9753125","0.9753125"
"10328","0.636328125","0.636328125","0.636328125","0.650703125","0.650703125","0.650703125","0.651328125","0.651328125","0.651328125","0.911875","0.911875","0.911875","0.98515625","0.98515625","0.98515625","0.974921875","0.974921875","0.974921875"
"10339","0.635859375","0.635859375","0.635859375","0.64890625","0.64890625","0.64890625","0.653828125","0.653828125","0.653828125","0.929609375","0.929609375","0.929609375","0.987890625","0.987890625","0.987890625","0.975234375","0.975234375","0.975234375"
"10350","0.6375","0.6375","0.6375","0.643828125","0.643828125","0.643828125","0.65140625","0.65140625","0.65140625","0.927734375","0.927734375","0.927734375","0.98703125","0.98703125","0.98703125","0.971796875","0.971796875","0.971796875"
"10361","0.635625","0.635625","0.635625","0.6459375","0.6459375","0.6459375","0.654296875","0.654296875","0.654296875","0.93390625","0.93390625","0.93390625","0.9903125","0.9903125","0.9903125","0.96078125","0.96078125","0.96078125"
"10372","0.63609375","0.63609375","0.63609375","0.643359375","0.643359375","0.643359375","0.651640625","0.651640625","0.651640625","0.923515625","0.923515625","0.923515625","0.98734375","0.98734375","0.98734375","0.97578125","0.97578125","0.97578125"
"10383","0.6371875","0.6371875","0.6371875","0.645390625","0.645390625","0.645390625","0.65328125","0.65328125","0.65328125","0.92375","0.92375","0.92375","0.985625","0.985625","0.985625","0.97328125","0.97328125","0.97328125"
"10394","0.63796875","0.63796875","0.63796875","0.644140625","0.644140625","0.644140625","0.649609375","0.649609375","0.649609375","0.9378125","0.9378125","0.9378125","0.987890625","0.987890625","0.987890625","0.971484375","0.971484375","0.971484375"
"10405","0.63703125","0.63703125","0.63703125","0.646953125","0.646953125","0.646953125","0.65","0.65","0.65","0.9328125","0.9328125","0.9328125","0.987421875","0.987421875","0.987421875","0.97390625","0.97390625","0.97390625"
"10416","0.63765625","0.63765625","0.63765625","0.6490625","0.6490625","0.6490625","0.653203125","0.653203125","0.653203125","0.93171875","0.93171875","0.93171875","0.98875","0.98875","0.98875","0.97453125","0.97453125","0.97453125"
"10427","0.63453125","0.63453125","0.63453125","0.6490625","0.6490625","0.6490625","0.65328125","0.65328125","0.65328125","0.932734375","0.932734375","0.932734375","0.98453125","0.98453125","0.98453125","0.973515625","0.973515625","0.973515625"
"10438","0.637578125","0.637578125","0.637578125","0.648671875","0.648671875","0.648671875","0.652421875","0.652421875","0.652421875","0.93625","0.93625","0.93625","0.981875","0.981875","0.981875","0.96328125","0.96328125","0.96328125"
"10449","0.640234375","0.640234375","0.640234375","0.645859375","0.645859375","0.645859375","0.653828125","0.653828125","0.653828125","0.931015625","0.931015625","0.931015625","0.986015625","0.986015625","0.986015625","0.973671875","0.973671875","0.973671875"
"10460","0.638671875","0.638671875","0.638671875","0.64390625","0.64390625","0.64390625","0.6521875","0.6521875","0.6521875","0.936796875","0.936796875","0.936796875","0.9903125","0.9903125","0.9903125","0.973203125","0.973203125","0.973203125"
"10471","0.639921875","0.639921875","0.639921875","0.64375","0.64375","0.64375","0.649609375","0.649609375","0.649609375","0.92953125","0.92953125","0.92953125","0.986328125","0.986328125","0.986328125","0.97484375","0.97484375","0.97484375"
"10482","0.635625","0.635625","0.635625","0.6503125","0.6503125","0.6503125","0.6515625","0.6515625","0.6515625","0.930546875","0.930546875","0.930546875","0.987421875","0.987421875","0.987421875","0.970078125","0.970078125","0.970078125"
"10493","0.636953125","0.636953125","0.636953125","0.6446875","0.6446875","0.6446875","0.65671875","0.65671875","0.65671875","0.93546875","0.93546875","0.93546875","0.98359375","0.98359375","0.98359375","0.9659375","0.9659375","0.9659375"
"10504","0.637578125","0.637578125","0.637578125","0.651015625","0.651015625","0.651015625","0.650859375","0.650859375","0.650859375","0.93234375","0.93234375","0.93234375","0.98703125","0.98703125","0.98703125","0.942734375","0.942734375","0.942734375"
"10515","0.637265625","0.637265625","0.637265625","0.64625","0.64625","0.64625","0.655625","0.655625","0.655625","0.94015625","0.94015625","0.94015625","0.988046875","0.988046875","0.988046875","0.9746875","0.9746875","0.9746875"
"10526","0.638125","0.638125","0.638125","0.6459375","0.6459375","0.6459375","0.65296875","0.65296875","0.65296875","0.94046875","0.94046875","0.94046875","0.988046875","0.988046875","0.988046875","0.975859375","0.975859375","0.975859375"
"10537","0.636640625","0.636640625","0.636640625","0.647421875","0.647421875","0.647421875","0.652421875","0.652421875","0.652421875","0.937890625","0.937890625","0.937890625","0.986171875","0.986171875","0.986171875","0.97453125","0.97453125","0.97453125"
"10548","0.641875","0.641875","0.641875","0.64515625","0.64515625","0.64515625","0.649375","0.649375","0.649375","0.938515625","0.938515625","0.938515625","0.98890625","0.98890625","0.98890625","0.974296875","0.974296875","0.974296875"
"10559","0.6390625","0.6390625","0.6390625","0.63640625","0.63640625","0.63640625","0.64875","0.64875","0.64875","0.930859375","0.930859375","0.930859375","0.9853125","0.9853125","0.9853125","0.97453125","0.97453125","0.97453125"
"10570","0.63828125","0.63828125","0.63828125","0.639921875","0.639921875","0.639921875","0.65015625","0.65015625","0.65015625","0.93828125","0.93828125","0.93828125","0.98578125","0.98578125","0.98578125","0.96609375","0.96609375","0.96609375"
"10581","0.640390625","0.640390625","0.640390625","0.6390625","0.6390625","0.6390625","0.645390625","0.645390625","0.645390625","0.93875","0.93875","0.93875","0.983984375","0.983984375","0.983984375","0.974375","0.974375","0.974375"
"10592","0.637578125","0.637578125","0.637578125","0.645625","0.645625","0.645625","0.656953125","0.656953125","0.656953125","0.934765625","0.934765625","0.934765625","0.989921875","0.989921875","0.989921875","0.976640625","0.976640625","0.976640625"
"10603","0.636640625","0.636640625","0.636640625","0.643671875","0.643671875","0.643671875","0.64765625","0.64765625","0.64765625","0.938828125","0.938828125","0.938828125","0.986953125","0.986953125","0.986953125","0.973984375","0.973984375","0.973984375"
"10614","0.635546875","0.635546875","0.635546875","0.646484375","0.646484375","0.646484375","0.650234375","0.650234375","0.650234375","0.934453125","0.934453125","0.934453125","0.983671875","0.983671875","0.983671875","0.972421875","0.972421875","0.972421875"
"10625","0.638515625","0.638515625","0.638515625","0.645703125","0.645703125","0.645703125","0.650078125","0.650078125","0.650078125","0.9325","0.9325","0.9325","0.9846875","0.9846875","0.9846875","0.964921875","0.964921875","0.964921875"
"10636","0.63609375","0.63609375","0.63609375","0.644453125","0.644453125","0.644453125","0.650078125","0.650078125","0.650078125","0.933359375","0.933359375","0.933359375","0.982890625","0.982890625","0.982890625","0.978125","0.978125","0.978125"
"10647","0.639453125","0.639453125","0.639453125","0.643359375","0.643359375","0.643359375","0.652578125","0.652578125","0.652578125","0.92796875","0.92796875","0.92796875","0.98671875","0.98671875","0.98671875","0.97359375","0.97359375","0.97359375"
"10658","0.639140625","0.639140625","0.639140625","0.645703125","0.645703125","0.645703125","0.6478125","0.6478125","0.6478125","0.931875","0.931875","0.931875","0.9865625","0.9865625","0.9865625","0.97609375","0.97609375","0.97609375"
"10669","0.63859375","0.63859375","0.63859375","0.644140625","0.644140625","0.644140625","0.644609375","0.644609375","0.644609375","0.934296875","0.934296875","0.934296875","0.98671875","0.98671875","0.98671875","0.977890625","0.977890625","0.977890625"
"10680","0.64046875","0.64046875","0.64046875","0.649453125","0.649453125","0.649453125","0.650703125","0.650703125","0.650703125","0.9315625","0.9315625","0.9315625","0.988359375","0.988359375","0.988359375","0.97453125","0.97453125","0.97453125"
"10691","0.6384375","0.6384375","0.6384375","0.640078125","0.640078125","0.640078125","0.655234375","0.655234375","0.655234375","0.931796875","0.931796875","0.931796875","0.987734375","0.987734375","0.987734375","0.9746875","0.9746875","0.9746875"
"10702","0.638828125","0.638828125","0.638828125","0.648203125","0.648203125","0.648203125","0.65265625","0.65265625","0.65265625","0.9403125","0.9403125","0.9403125","0.98859375","0.98859375","0.98859375","0.973828125","0.973828125","0.973828125"
"10713","0.63375","0.63375","0.63375","0.64640625","0.64640625","0.64640625","0.650546875","0.650546875","0.650546875","0.927421875","0.927421875","0.927421875","0.985859375","0.985859375","0.985859375","0.97796875","0.97796875","0.97796875"
"10724","0.6378125","0.6378125","0.6378125","0.6434375","0.6434375","0.6434375","0.6553125","0.6553125","0.6553125","0.940234375","0.940234375","0.940234375","0.99140625","0.99140625","0.99140625","0.966875","0.966875","0.966875"
"10735","0.637265625","0.637265625","0.637265625","0.640625","0.640625","0.640625","0.656171875","0.656171875","0.656171875","0.929609375","0.929609375","0.929609375","0.984921875","0.984921875","0.984921875","0.950625","0.950625","0.950625"
"10746","0.63875","0.63875","0.63875","0.645703125","0.645703125","0.645703125","0.654296875","0.654296875","0.654296875","0.93640625","0.93640625","0.93640625","0.986640625","0.986640625","0.986640625","0.972109375","0.972109375","0.972109375"
"10757","0.6378125","0.6378125","0.6378125","0.645859375","0.645859375","0.645859375","0.655078125","0.655078125","0.655078125","0.9253125","0.9253125","0.9253125","0.985546875","0.985546875","0.985546875","0.97234375","0.97234375","0.97234375"
"10768","0.636328125","0.636328125","0.636328125","0.64453125","0.64453125","0.64453125","0.652109375","0.652109375","0.652109375","0.9271875","0.9271875","0.9271875","0.989921875","0.989921875","0.989921875","0.969453125","0.969453125","0.969453125"
"10779","0.636640625","0.636640625","0.636640625","0.649140625","0.649140625","0.649140625","0.648125","0.648125","0.648125","0.91671875","0.91671875","0.91671875","0.98421875","0.98421875","0.98421875","0.973203125","0.973203125","0.973203125"
"10790","0.64265625","0.64265625","0.64265625","0.64703125","0.64703125","0.64703125","0.646796875","0.646796875","0.646796875","0.940234375","0.940234375","0.940234375","0.9834375","0.9834375","0.9834375","0.971796875","0.971796875","0.971796875"
"10801","0.63640625","0.63640625","0.63640625","0.6471875","0.6471875","0.6471875","0.64859375","0.64859375","0.64859375","0.934453125","0.934453125","0.934453125","0.985234375","0.985234375","0.985234375","0.973515625","0.973515625","0.973515625"
"10812","0.63984375","0.63984375","0.63984375","0.64984375","0.64984375","0.64984375","0.652265625","0.652265625","0.652265625","0.9315625","0.9315625","0.9315625","0.9884375","0.9884375","0.9884375","0.973046875","0.973046875","0.973046875"
"10823","0.635","0.635","0.635","0.646640625","0.646640625","0.646640625","0.65421875","0.65421875","0.65421875","0.93859375","0.93859375","0.93859375","0.987109375","0.987109375","0.987109375","0.976171875","0.976171875","0.976171875"
"10834","0.633984375","0.633984375","0.633984375","0.64671875","0.64671875","0.64671875","0.656328125","0.656328125","0.656328125","0.932421875","0.932421875","0.932421875","0.98859375","0.98859375","0.98859375","0.976171875","0.976171875","0.976171875"
"10845","0.6375","0.6375","0.6375","0.645078125","0.645078125","0.645078125","0.654453125","0.654453125","0.654453125","0.93578125","0.93578125","0.93578125","0.99","0.99","0.99","0.976484375","0.976484375","0.976484375"
"10856","0.63796875","0.63796875","0.63796875","0.6478125","0.6478125","0.6478125","0.65015625","0.65015625","0.65015625","0.938515625","0.938515625","0.938515625","0.986640625","0.986640625","0.986640625","0.9715625","0.9715625","0.9715625"
"10867","0.636640625","0.636640625","0.636640625","0.64671875","0.64671875","0.64671875","0.65234375","0.65234375","0.65234375","0.942890625","0.942890625","0.942890625","0.98859375","0.98859375","0.98859375","0.975","0.975","0.975"
"10878","0.636484375","0.636484375","0.636484375","0.644921875","0.644921875","0.644921875","0.65375","0.65375","0.65375","0.938125","0.938125","0.938125","0.98484375","0.98484375","0.98484375","0.968125","0.968125","0.968125"
"10889","0.636796875","0.636796875","0.636796875","0.649296875","0.649296875","0.649296875","0.654765625","0.654765625","0.654765625","0.9284375","0.9284375","0.9284375","0.98609375","0.98609375","0.98609375","0.974296875","0.974296875","0.974296875"
"10900","0.635859375","0.635859375","0.635859375","0.642265625","0.642265625","0.642265625","0.6559375","0.6559375","0.6559375","0.93109375","0.93109375","0.93109375","0.9875","0.9875","0.9875","0.97640625","0.97640625","0.97640625"
"10911","0.64046875","0.64046875","0.64046875","0.6403125","0.6403125","0.6403125","0.656015625","0.656015625","0.656015625","0.934140625","0.934140625","0.934140625","0.984921875","0.984921875","0.984921875","0.976015625","0.976015625","0.976015625"
"10922","0.636484375","0.636484375","0.636484375","0.64859375","0.64859375","0.64859375","0.646875","0.646875","0.646875","0.9421875","0.9421875","0.9421875","0.988671875","0.988671875","0.988671875","0.960546875","0.960546875","0.960546875"
