"Step","stateleaky - ppl","stateleaky - ppl__MIN","stateleaky - ppl__MAX","leaky - ppl","leaky - ppl__MIN","leaky - ppl__MAX"
"576","","","","355.4236274288294","355.4236274288294","355.4236274288294"
"577","","","","335.6837388805448","335.6837388805448","335.6837388805448"
"578","","","","355.28524570329915","355.28524570329915","355.28524570329915"
"580","","","","322.7801098115353","322.7801098115353","322.7801098115353"
"581","","","","332.3684410971963","332.3684410971963","332.3684410971963"
"582","","","","333.8301971046379","333.8301971046379","333.8301971046379"
"583","","","","319.73790607737607","319.73790607737607","319.73790607737607"
"584","","","","310.51110765446043","310.51110765446043","310.51110765446043"
"585","309.6461199360965","309.6461199360965","309.6461199360965","354.29442209205075","354.29442209205075","354.29442209205075"
"586","","","","334.84703526705","334.84703526705","334.84703526705"
"588","","","","317.70723224562954","317.70723224562954","317.70723224562954"
"589","","","","328.96836576500607","328.96836576500607","328.96836576500607"
"590","","","","332.0193327322079","332.0193327322079","332.0193327322079"
"591","","","","336.801683019794","336.801683019794","336.801683019794"
"592","","","","341.14101452262065","341.14101452262065","341.14101452262065"
"594","","","","338.6952062720121","338.6952062720121","338.6952062720121"
"595","","","","333.20988959433004","333.20988959433004","333.20988959433004"
"596","","","","349.3517666184837","349.3517666184837","349.3517666184837"
"597","","","","353.955409213024","353.955409213024","353.955409213024"
"598","","","","339.92268566296696","339.92268566296696","339.92268566296696"
"601","","","","306.5475049268178","306.5475049268178","306.5475049268178"
"602","","","","335.88859845994426","335.88859845994426","335.88859845994426"
"603","","","","328.48400573667726","328.48400573667726","328.48400573667726"
"604","","","","332.5486249850903","332.5486249850903","332.5486249850903"
"605","","","","321.3387965225276","321.3387965225276","321.3387965225276"
"606","","","","331.9907414824216","331.9907414824216","331.9907414824216"
"607","","","","342.79403428777175","342.79403428777175","342.79403428777175"
"608","","","","310.8227930727998","310.8227930727998","310.8227930727998"
"609","","","","334.52439132630286","334.52439132630286","334.52439132630286"
"611","","","","351.5300242678628","351.5300242678628","351.5300242678628"
"612","285.40763728765114","285.40763728765114","285.40763728765114","328.96440205593586","328.96440205593586","328.96440205593586"
"613","","","","323.9607131657415","323.9607131657415","323.9607131657415"
"614","","","","317.9683692912781","317.9683692912781","317.9683692912781"
"615","","","","340.12909971670587","340.12909971670587","340.12909971670587"
"616","","","","317.3613358887441","317.3613358887441","317.3613358887441"
"618","","","","312.4442560028449","312.4442560028449","312.4442560028449"
"620","","","","331.65736410679693","331.65736410679693","331.65736410679693"
"621","","","","301.5289621988191","301.5289621988191","301.5289621988191"
"622","","","","321.1355220654354","321.1355220654354","321.1355220654354"
"623","","","","336.2812009853249","336.2812009853249","336.2812009853249"
"624","","","","338.7078638693643","338.7078638693643","338.7078638693643"
"625","","","","321.9530590971007","321.9530590971007","321.9530590971007"
"626","","","","321.421738343541","321.421738343541","321.421738343541"
"627","","","","321.35188561462894","321.35188561462894","321.35188561462894"
"628","","","","308.0985509030054","308.0985509030054","308.0985509030054"
"629","","","","331.67439591411386","331.67439591411386","331.67439591411386"
"630","","","","320.96041802804075","320.96041802804075","320.96041802804075"
"631","","","","326.84399179749045","326.84399179749045","326.84399179749045"
"632","","","","330.4808481026171","330.4808481026171","330.4808481026171"
"633","","","","313.87326647392507","313.87326647392507","313.87326647392507"
"634","","","","310.63726916268365","310.63726916268365","310.63726916268365"
"635","","","","325.47528946212424","325.47528946212424","325.47528946212424"
"637","","","","317.4821137383764","317.4821137383764","317.4821137383764"
"640","","","","331.352651450269","331.352651450269","331.352651450269"
"641","","","","308.63358380629137","308.63358380629137","308.63358380629137"
"642","","","","330.8141583677531","330.8141583677531","330.8141583677531"
"643","","","","339.4026275825173","339.4026275825173","339.4026275825173"
"644","","","","323.9090570537273","323.9090570537273","323.9090570537273"
"645","277.0858941064192","277.0858941064192","277.0858941064192","316.21119220651383","316.21119220651383","316.21119220651383"
"646","","","","317.88167421978903","317.88167421978903","317.88167421978903"
"647","","","","298.6590394764478","298.6590394764478","298.6590394764478"
"648","","","","331.6667993280633","331.6667993280633","331.6667993280633"
"649","","","","332.8341981047793","332.8341981047793","332.8341981047793"
"650","","","","339.4972224587081","339.4972224587081","339.4972224587081"
"651","285.62302718136976","285.62302718136976","285.62302718136976","322.809252157736","322.809252157736","322.809252157736"
"652","","","","324.3393837601034","324.3393837601034","324.3393837601034"
"654","","","","329.7163495641445","329.7163495641445","329.7163495641445"
"656","","","","326.55205506420606","326.55205506420606","326.55205506420606"
"659","","","","312.30427867741855","312.30427867741855","312.30427867741855"
"661","","","","322.36525528028216","322.36525528028216","322.36525528028216"
"662","","","","320.21101854242494","320.21101854242494","320.21101854242494"
"664","","","","324.52460997384884","324.52460997384884","324.52460997384884"
"666","","","","316.14138415389084","316.14138415389084","316.14138415389084"
"667","","","","326.8926626790078","326.8926626790078","326.8926626790078"
"668","","","","338.07478881427454","338.07478881427454","338.07478881427454"
"669","","","","326.3804905124988","326.3804905124988","326.3804905124988"
"670","","","","303.841182717336","303.841182717336","303.841182717336"
"671","","","","336.106361527742","336.106361527742","336.106361527742"
"673","","","","328.9196436819958","328.9196436819958","328.9196436819958"
"674","","","","292.56674361409404","292.56674361409404","292.56674361409404"
"675","","","","328.4505411167568","328.4505411167568","328.4505411167568"
"676","","","","307.5243302518653","307.5243302518653","307.5243302518653"
"677","","","","300.8396806429245","300.8396806429245","300.8396806429245"
"678","","","","315.4179541205188","315.4179541205188","315.4179541205188"
"680","","","","323.2501074357791","323.2501074357791","323.2501074357791"
"681","","","","294.67038941477875","294.67038941477875","294.67038941477875"
"682","","","","325.3269146067645","325.3269146067645","325.3269146067645"
"683","","","","325.3703209859719","325.3703209859719","325.3703209859719"
"684","","","","326.6861834632711","326.6861834632711","326.6861834632711"
"685","","","","313.9034239161858","313.9034239161858","313.9034239161858"
"687","","","","328.16833412400865","328.16833412400865","328.16833412400865"
"688","","","","323.80037363445706","323.80037363445706","323.80037363445706"
"690","","","","334.0361888314367","334.0361888314367","334.0361888314367"
"691","","","","316.4868174184505","316.4868174184505","316.4868174184505"
"692","","","","300.5936971222412","300.5936971222412","300.5936971222412"
"694","","","","321.72640555751525","321.72640555751525","321.72640555751525"
"695","","","","332.96299218647823","332.96299218647823","332.96299218647823"
"696","","","","297.0631402622926","297.0631402622926","297.0631402622926"
"697","","","","336.62476372219953","336.62476372219953","336.62476372219953"
"699","","","","306.310304195689","306.310304195689","306.310304195689"
"701","","","","322.9461776776448","322.9461776776448","322.9461776776448"
"702","","","","307.5488650162903","307.5488650162903","307.5488650162903"
"703","","","","313.39833794520933","313.39833794520933","313.39833794520933"
"704","","","","340.13066485556806","340.13066485556806","340.13066485556806"
"705","","","","344.3782847419533","344.3782847419533","344.3782847419533"
"706","","","","328.732378005543","328.732378005543","328.732378005543"
"708","","","","310.4068157212349","310.4068157212349","310.4068157212349"
"709","","","","319.6781492732452","319.6781492732452","319.6781492732452"
"712","","","","309.6364902288424","309.6364902288424","309.6364902288424"
"713","","","","329.4388878588166","329.4388878588166","329.4388878588166"
"714","","","","294.2669514708518","294.2669514708518","294.2669514708518"
"715","","","","318.9644050006769","318.9644050006769","318.9644050006769"
"718","","","","305.241786926029","305.241786926029","305.241786926029"
"719","","","","293.6114813278307","293.6114813278307","293.6114813278307"
"720","","","","326.5422018476165","326.5422018476165","326.5422018476165"
"721","","","","322.48110874129793","322.48110874129793","322.48110874129793"
"723","","","","309.8756369272703","309.8756369272703","309.8756369272703"
"724","","","","329.96973760181555","329.96973760181555","329.96973760181555"
"725","","","","311.9556711032632","311.9556711032632","311.9556711032632"
"726","","","","312.07476301526077","312.07476301526077","312.07476301526077"
"727","","","","286.20907841511894","286.20907841511894","286.20907841511894"
"728","","","","318.94596886912905","318.94596886912905","318.94596886912905"
"729","","","","329.6694761891514","329.6694761891514","329.6694761891514"
"730","","","","314.6693021218605","314.6693021218605","314.6693021218605"
"731","","","","310.7462785238319","310.7462785238319","310.7462785238319"
"732","","","","327.3650048679839","327.3650048679839","327.3650048679839"
"733","","","","298.0272033996011","298.0272033996011","298.0272033996011"
"738","","","","307.4963470152556","307.4963470152556","307.4963470152556"
"739","","","","337.8453720098696","337.8453720098696","337.8453720098696"
"740","","","","293.1900500524142","293.1900500524142","293.1900500524142"
"741","","","","291.38660551483974","291.38660551483974","291.38660551483974"
"743","","","","348.2009806976342","348.2009806976342","348.2009806976342"
"744","","","","319.8089053063887","319.8089053063887","319.8089053063887"
"745","","","","319.7118936233448","319.7118936233448","319.7118936233448"
"746","","","","320.56944658322516","320.56944658322516","320.56944658322516"
"748","","","","326.3257581172983","326.3257581172983","326.3257581172983"
"749","","","","315.9118926858191","315.9118926858191","315.9118926858191"
"750","","","","306.68186592414185","306.68186592414185","306.68186592414185"
"751","277.4421647991154","277.4421647991154","277.4421647991154","314.0632022988088","314.0632022988088","314.0632022988088"
"753","","","","286.64357835705306","286.64357835705306","286.64357835705306"
"754","","","","288.0468277333978","288.0468277333978","288.0468277333978"
"757","","","","302.07101383573587","302.07101383573587","302.07101383573587"
"758","","","","325.2643388768827","325.2643388768827","325.2643388768827"
"759","","","","332.53291131471804","332.53291131471804","332.53291131471804"
"760","","","","318.9632289839496","318.9632289839496","318.9632289839496"
"761","","","","300.5102598636922","300.5102598636922","300.5102598636922"
"762","278.0979281732526","278.0979281732526","278.0979281732526","313.19636286062047","313.19636286062047","313.19636286062047"
"763","","","","324.2484097630989","324.2484097630989","324.2484097630989"
