"Step","multi-beta-learn - loss","multi-beta-learn - loss__MIN","multi-beta-learn - loss__MAX","single-beta-no-learn-beta - loss","single-beta-no-learn-beta - loss__MIN","single-beta-no-learn-beta - loss__MAX","single-beta-learn-beta - loss","single-beta-learn-beta - loss__MIN","single-beta-learn-beta - loss__MAX"
"201955","2.1064196294271804","2.1064196294271804","2.1064196294271804","4.061705031192236","4.061705031192236","4.061705031192236","2.372938313903618","2.372938313903618","2.372938313903618"
"201982","2.0642242336806635","2.0642242336806635","2.0642242336806635","3.978261616144546","3.978261616144546","3.978261616144546","2.3738599561069584","2.3738599561069584","2.3738599561069584"
"202017","2.077862441907422","2.077862441907422","2.077862441907422","4.007877924876848","4.007877924876848","4.007877924876848","2.498907712613054","2.498907712613054","2.498907712613054"
"202027","2.0278855816715016","2.0278855816715016","2.0278855816715016","3.9419510198714485","3.9419510198714485","3.9419510198714485","2.3531703438583995","2.3531703438583995","2.3531703438583995"
"202031","2.1562714392524995","2.1562714392524995","2.1562714392524995","3.9219326762557327","3.9219326762557327","3.9219326762557327","2.3238797843507633","2.3238797843507633","2.3238797843507633"
"202034","1.9851942049396347","1.9851942049396347","1.9851942049396347","4.0931304833658775","4.0931304833658775","4.0931304833658775","2.2547343546949974","2.2547343546949974","2.2547343546949974"
"202041","2.1655540466308594","2.1655540466308594","2.1655540466308594","4.030833662989932","4.030833662989932","4.030833662989932","2.323131947589769","2.323131947589769","2.323131947589769"
"202075","2.0929515213270555","2.0929515213270555","2.0929515213270555","","","","","",""
"202078","2.106110404741646","2.106110404741646","2.106110404741646","3.9433555002287615","3.9433555002287615","3.9433555002287615","2.350628786057692","2.350628786057692","2.350628786057692"
"202088","2.0377624572179527","2.0377624572179527","2.0377624572179527","4.014131049977079","4.014131049977079","4.014131049977079","2.341143311093867","2.341143311093867","2.341143311093867"
"202094","2.09025213314819","2.09025213314819","2.09025213314819","3.9846743874422015","3.9846743874422015","3.9846743874422015","2.4054213396207555","2.4054213396207555","2.4054213396207555"
"202096","2.1444345635029496","2.1444345635029496","2.1444345635029496","3.970609538263571","3.970609538263571","3.970609538263571","2.3840677623929714","2.3840677623929714","2.3840677623929714"
"202104","2.134388318130049","2.134388318130049","2.134388318130049","3.945046178471408","3.945046178471408","3.945046178471408","2.443831065344432","2.443831065344432","2.443831065344432"
"202134","2.096830852527042","2.096830852527042","2.096830852527042","3.937492165321834","3.937492165321834","3.937492165321834","2.33827591319702","2.33827591319702","2.33827591319702"
"202143","2.055415794621098","2.055415794621098","2.055415794621098","4.043956547181756","4.043956547181756","4.043956547181756","2.386909510367014","2.386909510367014","2.386909510367014"
"202161","2.0940167434572237","2.0940167434572237","2.0940167434572237","","","","2.395704798899205","2.395704798899205","2.395704798899205"
"202162","2.1542278330167055","2.1542278330167055","2.1542278330167055","3.9550786356287677","3.9550786356287677","3.9550786356287677","2.2906313593788874","2.2906313593788874","2.2906313593788874"
"202208","2.0784434231930984","2.0784434231930984","2.0784434231930984","3.8916745762377647","3.8916745762377647","3.8916745762377647","2.367591549119262","2.367591549119262","2.367591549119262"
"202213","2.085430893933801","2.085430893933801","2.085430893933801","4.004301782715512","4.004301782715512","4.004301782715512","2.3610066868877135","2.3610066868877135","2.3610066868877135"
"202228","2.082369145501717","2.082369145501717","2.082369145501717","3.9154846371983636","3.9154846371983636","3.9154846371983636","2.3640673479695957","2.3640673479695957","2.3640673479695957"
"202232","2.0952203602007193","2.0952203602007193","2.0952203602007193","3.884028552252134","3.884028552252134","3.884028552252134","2.3689266304347827","2.3689266304347827","2.3689266304347827"
"202271","2.0810345620260744","2.0810345620260744","2.0810345620260744","3.9567308087922086","3.9567308087922086","3.9567308087922086","2.443184889633703","2.443184889633703","2.443184889633703"
"202273","2.0447161540635896","2.0447161540635896","2.0447161540635896","3.8702176469908833","3.8702176469908833","3.8702176469908833","2.4280524071064584","2.4280524071064584","2.4280524071064584"
"202280","2.2073550686977876","2.2073550686977876","2.2073550686977876","4.0003810909085615","4.0003810909085615","4.0003810909085615","2.5042697354060124","2.5042697354060124","2.5042697354060124"
"202294","2.0708792022693774","2.0708792022693774","2.0708792022693774","3.9616153206673927","3.9616153206673927","3.9616153206673927","2.382587932848209","2.382587932848209","2.382587932848209"
"202313","2.063022171923676","2.063022171923676","2.063022171923676","4.217451532225719","4.217451532225719","4.217451532225719","2.418972151401527","2.418972151401527","2.418972151401527"
"202327","2.1441417205610045","2.1441417205610045","2.1441417205610045","3.9482361005577324","3.9482361005577324","3.9482361005577324","2.3527401300865836","2.3527401300865836","2.3527401300865836"
"202345","2.0251093909359934","2.0251093909359934","2.0251093909359934","3.992908199490152","3.992908199490152","3.992908199490152","2.3322311517903884","2.3322311517903884","2.3322311517903884"
"202407","2.1711665194226355","2.1711665194226355","2.1711665194226355","","","","","",""
"202411","2.1340618020237083","2.1340618020237083","2.1340618020237083","4.043784808709354","4.043784808709354","4.043784808709354","2.402959798177083","2.402959798177083","2.402959798177083"
"202439","2.0394634182361693","2.0394634182361693","2.0394634182361693","4.078704002825364","4.078704002825364","4.078704002825364","2.50267543454142","2.50267543454142","2.50267543454142"
"202440","2.1475718911298496","2.1475718911298496","2.1475718911298496","3.9846003489757074","3.9846003489757074","3.9846003489757074","2.3619585834995225","2.3619585834995225","2.3619585834995225"
"202479","1.984716155429914","1.984716155429914","1.984716155429914","3.9521868528149295","3.9521868528149295","3.9521868528149295","2.395315071489832","2.395315071489832","2.395315071489832"
"202522","2.104958091707548","2.104958091707548","2.104958091707548","3.9936549076186836","3.9936549076186836","3.9936549076186836","2.439809999544093","2.439809999544093","2.439809999544093"
"202528","2.148385966278808","2.148385966278808","2.148385966278808","4.057176210754425","4.057176210754425","4.057176210754425","2.37169389578455","2.37169389578455","2.37169389578455"
"202581","2.081227793543698","2.081227793543698","2.081227793543698","4.00090558678933","4.00090558678933","4.00090558678933","2.2098632480582205","2.2098632480582205","2.2098632480582205"
"202585","2.113323381939264","2.113323381939264","2.113323381939264","4.082292403384389","4.082292403384389","4.082292403384389","2.403727425548164","2.403727425548164","2.403727425548164"
"202627","2.1548959134615386","2.1548959134615386","2.1548959134615386","4.072396653771312","4.072396653771312","4.072396653771312","2.361328305421696","2.361328305421696","2.361328305421696"
"202645","2.084343324689737","2.084343324689737","2.084343324689737","3.9685933889405423","3.9685933889405423","3.9685933889405423","2.411736319421881","2.411736319421881","2.411736319421881"
"202654","2.014379451779692","2.014379451779692","2.014379451779692","4.086727796927006","4.086727796927006","4.086727796927006","2.3329177880974092","2.3329177880974092","2.3329177880974092"
"202694","2.119227145540405","2.119227145540405","2.119227145540405","4.057281614525548","4.057281614525548","4.057281614525548","2.4178917779280282","2.4178917779280282","2.4178917779280282"
"202745","2.137249819249003","2.137249819249003","2.137249819249003","4.10576782151108","4.10576782151108","4.10576782151108","2.283435789834739","2.283435789834739","2.283435789834739"
"202756","2.133344150329969","2.133344150329969","2.133344150329969","3.9315369023539315","3.9315369023539315","3.9315369023539315","2.4757349439391487","2.4757349439391487","2.4757349439391487"
"202762","2.089302829044857","2.089302829044857","2.089302829044857","4.008198247626949","4.008198247626949","4.008198247626949","2.4156522741346276","2.4156522741346276","2.4156522741346276"
"202772","2.078841545504149","2.078841545504149","2.078841545504149","3.815817912595852","3.815817912595852","3.815817912595852","2.334613019087183","2.334613019087183","2.334613019087183"
"202781","2.0268672967948014","2.0268672967948014","2.0268672967948014","3.908975650928498","3.908975650928498","3.908975650928498","2.3893816108385684","2.3893816108385684","2.3893816108385684"
"202795","2.163908280536177","2.163908280536177","2.163908280536177","4.051462781690547","4.051462781690547","4.051462781690547","2.2972020034275955","2.2972020034275955","2.2972020034275955"
"202872","2.1232226964995617","2.1232226964995617","2.1232226964995617","4.017369183669739","4.017369183669739","4.017369183669739","2.344478360441884","2.344478360441884","2.344478360441884"
"202889","2.1152995153893115","2.1152995153893115","2.1152995153893115","4.056397453187004","4.056397453187004","4.056397453187004","2.409203234521028","2.409203234521028","2.409203234521028"
"202916","2.071042920722336","2.071042920722336","2.071042920722336","3.925023634697476","3.925023634697476","3.925023634697476","2.4847674096361216","2.4847674096361216","2.4847674096361216"
"202929","2.0762774632449896","2.0762774632449896","2.0762774632449896","3.941287634649997","3.941287634649997","3.941287634649997","2.382595966762028","2.382595966762028","2.382595966762028"
"202935","2.1309515474759615","2.1309515474759615","2.1309515474759615","3.9410945675476583","3.9410945675476583","3.9410945675476583","2.3234683938376706","2.3234683938376706","2.3234683938376706"
"202958","2.078009475902207","2.078009475902207","2.078009475902207","","","","2.326253815898745","2.326253815898745","2.326253815898745"
"203002","2.1520009116520957","2.1520009116520957","2.1520009116520957","4.014157698763903","4.014157698763903","4.014157698763903","2.393471403778238","2.393471403778238","2.393471403778238"
"203003","2.097732495099152","2.097732495099152","2.097732495099152","4.080006419994213","4.080006419994213","4.080006419994213","2.3399000065224955","2.3399000065224955","2.3399000065224955"
"203032","2.0505138782116323","2.0505138782116323","2.0505138782116323","3.922849187240225","3.922849187240225","3.922849187240225","2.389419194509292","2.389419194509292","2.389419194509292"
"203037","2.1396052738485825","2.1396052738485825","2.1396052738485825","","","","","",""
"203051","2.0299475838851455","2.0299475838851455","2.0299475838851455","3.859138567169896","3.859138567169896","3.859138567169896","2.449723470172736","2.449723470172736","2.449723470172736"
"203059","2.151449272909445","2.151449272909445","2.151449272909445","3.9576713973006967","3.9576713973006967","3.9576713973006967","2.3500496560298747","2.3500496560298747","2.3500496560298747"
"203109","1.9034057179443087","1.9034057179443087","1.9034057179443087","3.9109025995622075","3.9109025995622075","3.9109025995622075","2.420037713222196","2.420037713222196","2.420037713222196"
"203124","2.096342463560921","2.096342463560921","2.096342463560921","3.876959405048077","3.876959405048077","3.876959405048077","2.3108390283251805","2.3108390283251805","2.3108390283251805"
"203152","2.1343607483667415","2.1343607483667415","2.1343607483667415","3.9782149569850906","3.9782149569850906","3.9782149569850906","2.309228259084939","2.309228259084939","2.309228259084939"
"203171","2.1821627417852567","2.1821627417852567","2.1821627417852567","4.000861473678509","4.000861473678509","4.000861473678509","2.3636259829531423","2.3636259829531423","2.3636259829531423"
"203236","2.1332303979582945","2.1332303979582945","2.1332303979582945","3.9836439723483084","3.9836439723483084","3.9836439723483084","2.440938354129243","2.440938354129243","2.440938354129243"
"203267","2.1723974959830543","2.1723974959830543","2.1723974959830543","3.987490702276025","3.987490702276025","3.987490702276025","2.2075091684897115","2.2075091684897115","2.2075091684897115"
"203268","2.112790432894522","2.112790432894522","2.112790432894522","4.036498540110354","4.036498540110354","4.036498540110354","2.41590190059166","2.41590190059166","2.41590190059166"
"203269","2.056276027991011","2.056276027991011","2.056276027991011","3.9390904078094158","3.9390904078094158","3.9390904078094158","2.4392376623615237","2.4392376623615237","2.4392376623615237"
"203277","1.9994748403651932","1.9994748403651932","1.9994748403651932","3.9277699327000746","3.9277699327000746","3.9277699327000746","2.400426547598774","2.400426547598774","2.400426547598774"
"203279","2.0683863685470403","2.0683863685470403","2.0683863685470403","4.014262189233744","4.014262189233744","4.014262189233744","2.316820039523868","2.316820039523868","2.316820039523868"
"203292","2.149266687496149","2.149266687496149","2.149266687496149","4.051186653370586","4.051186653370586","4.051186653370586","2.381329923011854","2.381329923011854","2.381329923011854"
"203299","2.0117866942273235","2.0117866942273235","2.0117866942273235","4.028403781955844","4.028403781955844","4.028403781955844","2.427794152792644","2.427794152792644","2.427794152792644"
"203302","2.057864499758535","2.057864499758535","2.057864499758535","4.017781012614254","4.017781012614254","4.017781012614254","2.2964588870585083","2.2964588870585083","2.2964588870585083"
"203323","2.109490851607793","2.109490851607793","2.109490851607793","3.9556273212583046","3.9556273212583046","3.9556273212583046","2.384322044707214","2.384322044707214","2.384322044707214"
"203360","2.0648278296252087","2.0648278296252087","2.0648278296252087","3.8805613244514108","3.8805613244514108","3.8805613244514108","2.279938476441082","2.279938476441082","2.279938476441082"
"203499","2.1216835884524103","2.1216835884524103","2.1216835884524103","4.061166193706165","4.061166193706165","4.061166193706165","2.292601138379087","2.292601138379087","2.292601138379087"
"203501","2.1027853239792753","2.1027853239792753","2.1027853239792753","3.95228447034979","3.95228447034979","3.95228447034979","2.4681230312211007","2.4681230312211007","2.4681230312211007"
"203506","2.1152727995081664","2.1152727995081664","2.1152727995081664","4.036584718191271","4.036584718191271","4.036584718191271","2.2877685094483478","2.2877685094483478","2.2877685094483478"
"203526","2.1365910233298764","2.1365910233298764","2.1365910233298764","3.943316590884549","3.943316590884549","3.943316590884549","2.444087040497842","2.444087040497842","2.444087040497842"
"203531","2.088593642411576","2.088593642411576","2.088593642411576","4.050725054102918","4.050725054102918","4.050725054102918","2.316580575557357","2.316580575557357","2.316580575557357"
"203533","2.168298342860066","2.168298342860066","2.168298342860066","4.09036248450093","4.09036248450093","4.09036248450093","2.31408928802993","2.31408928802993","2.31408928802993"
"203547","2.114231909627541","2.114231909627541","2.114231909627541","3.971351628238272","3.971351628238272","3.971351628238272","2.290270730329586","2.290270730329586","2.290270730329586"
"203579","2.067092126427051","2.067092126427051","2.067092126427051","3.9967242233771043","3.9967242233771043","3.9967242233771043","2.478531907072064","2.478531907072064","2.478531907072064"
"203615","2.0140000977530352","2.0140000977530352","2.0140000977530352","4.106182298614127","4.106182298614127","4.106182298614127","2.299750741072527","2.299750741072527","2.299750741072527"
"203657","2.163077979989795","2.163077979989795","2.163077979989795","4.02274555582743","4.02274555582743","4.02274555582743","2.4352663327132325","2.4352663327132325","2.4352663327132325"
"203679","2.0391416949990355","2.0391416949990355","2.0391416949990355","3.9979773376229306","3.9979773376229306","3.9979773376229306","2.292680471128308","2.292680471128308","2.292680471128308"
"203684","2.2312852908403444","2.2312852908403444","2.2312852908403444","3.9435151360531044","3.9435151360531044","3.9435151360531044","2.4409109716675714","2.4409109716675714","2.4409109716675714"
"203709","2.0845037992660074","2.0845037992660074","2.0845037992660074","3.834725825699598","3.834725825699598","3.834725825699598","2.2794422747729124","2.2794422747729124","2.2794422747729124"
"203722","2.1285580129792394","2.1285580129792394","2.1285580129792394","","","","2.3185533960380362","2.3185533960380362","2.3185533960380362"
"203725","2.1845126898159006","2.1845126898159006","2.1845126898159006","4.050299377592558","4.050299377592558","4.050299377592558","2.398437650666888","2.398437650666888","2.398437650666888"
"203747","2.116017472126499","2.116017472126499","2.116017472126499","3.939358696657622","3.939358696657622","3.939358696657622","2.3782755986301582","2.3782755986301582","2.3782755986301582"
"203768","2.111245429779049","2.111245429779049","2.111245429779049","4.117477727627622","4.117477727627622","4.117477727627622","2.275788364130978","2.275788364130978","2.275788364130978"
"203782","2.069754522385743","2.069754522385743","2.069754522385743","4.084137290955533","4.084137290955533","4.084137290955533","2.332466181440336","2.332466181440336","2.332466181440336"
"203785","2.1704268489793193","2.1704268489793193","2.1704268489793193","4.003603609128248","4.003603609128248","4.003603609128248","2.354311116284382","2.354311116284382","2.354311116284382"
"203798","2.118474322030053","2.118474322030053","2.118474322030053","","","","2.3742523098501804","2.3742523098501804","2.3742523098501804"
"203816","2.1334639783211413","2.1334639783211413","2.1334639783211413","4.08174307515302","4.08174307515302","4.08174307515302","2.283014435109565","2.283014435109565","2.283014435109565"
"203819","2.1321413186843685","2.1321413186843685","2.1321413186843685","4.018439255361482","4.018439255361482","4.018439255361482","2.3798157828866295","2.3798157828866295","2.3798157828866295"
"203845","2.0679761524089586","2.0679761524089586","2.0679761524089586","4.060421504671612","4.060421504671612","4.060421504671612","2.436036214837943","2.436036214837943","2.436036214837943"
"203853","2.0185180964728295","2.0185180964728295","2.0185180964728295","4.0324541063731525","4.0324541063731525","4.0324541063731525","2.3711969403458304","2.3711969403458304","2.3711969403458304"
"203854","2.188686305874514","2.188686305874514","2.188686305874514","4.053628431895527","4.053628431895527","4.053628431895527","2.386640023058794","2.386640023058794","2.386640023058794"
"203857","2.1274289826326855","2.1274289826326855","2.1274289826326855","","","","","",""
"203882","1.9988953666879696","1.9988953666879696","1.9988953666879696","3.9579958628232492","3.9579958628232492","3.9579958628232492","2.3714424043189823","2.3714424043189823","2.3714424043189823"
"203915","2.119048443619326","2.119048443619326","2.119048443619326","","","","2.3157634074970748","2.3157634074970748","2.3157634074970748"
"203925","1.9779894220547414","1.9779894220547414","1.9779894220547414","4.103159504886553","4.103159504886553","4.103159504886553","2.36829821065292","2.36829821065292","2.36829821065292"
"203926","2.0762961696915014","2.0762961696915014","2.0762961696915014","4.022004216413387","4.022004216413387","4.022004216413387","2.3045912014217826","2.3045912014217826","2.3045912014217826"
"203944","2.1048725940676913","2.1048725940676913","2.1048725940676913","3.8900423578360415","3.8900423578360415","3.8900423578360415","2.363289541912245","2.363289541912245","2.363289541912245"
"203986","2.0894082080858554","2.0894082080858554","2.0894082080858554","4.036085454520916","4.036085454520916","4.036085454520916","2.383684744046429","2.383684744046429","2.383684744046429"
"204067","2.1204709842511305","2.1204709842511305","2.1204709842511305","4.055939708058703","4.055939708058703","4.055939708058703","2.359608916728892","2.359608916728892","2.359608916728892"
"204091","2.058549258207314","2.058549258207314","2.058549258207314","4.024702567753829","4.024702567753829","4.024702567753829","2.2620951234116387","2.2620951234116387","2.2620951234116387"
"204103","2.0887161824479104","2.0887161824479104","2.0887161824479104","3.971727356197327","3.971727356197327","3.971727356197327","2.444721131812869","2.444721131812869","2.444721131812869"
"204116","2.1141354708196323","2.1141354708196323","2.1141354708196323","3.9716494156350644","3.9716494156350644","3.9716494156350644","2.401486011021772","2.401486011021772","2.401486011021772"
"204132","2.066000400500351","2.066000400500351","2.066000400500351","3.965063035089485","3.965063035089485","3.965063035089485","2.3074559838690143","2.3074559838690143","2.3074559838690143"
"204136","2.167092324371965","2.167092324371965","2.167092324371965","3.914091727675519","3.914091727675519","3.914091727675519","2.219472159795412","2.219472159795412","2.219472159795412"
"204141","2.10245231995152","2.10245231995152","2.10245231995152","4.007455130356646","4.007455130356646","4.007455130356646","2.3703784074259717","2.3703784074259717","2.3703784074259717"
"204197","2.0671834824960444","2.0671834824960444","2.0671834824960444","4.034945379341565","4.034945379341565","4.034945379341565","2.3739502652319917","2.3739502652319917","2.3739502652319917"
"204220","2.062307559032926","2.062307559032926","2.062307559032926","3.803695712627732","3.803695712627732","3.803695712627732","2.4187000605065054","2.4187000605065054","2.4187000605065054"
"204231","2.109959674807829","2.109959674807829","2.109959674807829","4.135161352441989","4.135161352441989","4.135161352441989","2.2464315767151093","2.2464315767151093","2.2464315767151093"
"204247","2.1410195965791625","2.1410195965791625","2.1410195965791625","4.06346432966749","4.06346432966749","4.06346432966749","2.394119304149173","2.394119304149173","2.394119304149173"
"204307","2.109766536603224","2.109766536603224","2.109766536603224","4.105219995502688","4.105219995502688","4.105219995502688","2.352810329861111","2.352810329861111","2.352810329861111"
"204320","2.1231952542249983","2.1231952542249983","2.1231952542249983","3.963407736549147","3.963407736549147","3.963407736549147","2.404331427490689","2.404331427490689","2.404331427490689"
"204334","2.01610235385445","2.01610235385445","2.01610235385445","4.0387913398591895","4.0387913398591895","4.0387913398591895","2.267030290650422","2.267030290650422","2.267030290650422"
"204452","2.049593667544902","2.049593667544902","2.049593667544902","4.034506307657005","4.034506307657005","4.034506307657005","2.3676990946537497","2.3676990946537497","2.3676990946537497"
"204457","2.1892005454305665","2.1892005454305665","2.1892005454305665","4.013575863959732","4.013575863959732","4.013575863959732","2.3038542015138583","2.3038542015138583","2.3038542015138583"
"204472","2.0848458103601173","2.0848458103601173","2.0848458103601173","3.963667847811952","3.963667847811952","3.963667847811952","2.4091274796174624","2.4091274796174624","2.4091274796174624"
"204477","2.100161003631148","2.100161003631148","2.100161003631148","3.9298797314386147","3.9298797314386147","3.9298797314386147","2.4241537113974574","2.4241537113974574","2.4241537113974574"
"204500","2.1577585287344214","2.1577585287344214","2.1577585287344214","4.052521729598555","4.052521729598555","4.052521729598555","2.450298912044561","2.450298912044561","2.450298912044561"
"204512","2.211745485598586","2.211745485598586","2.211745485598586","4.109833788360721","4.109833788360721","4.109833788360721","2.3634124399858836","2.3634124399858836","2.3634124399858836"
"204522","2.183168756680226","2.183168756680226","2.183168756680226","3.9624531286124385","3.9624531286124385","3.9624531286124385","2.2856185395518693","2.2856185395518693","2.2856185395518693"
"204525","2.0474538745994337","2.0474538745994337","2.0474538745994337","4.101071104010319","4.101071104010319","4.101071104010319","2.3259797445846706","2.3259797445846706","2.3259797445846706"
"204530","2.1406552539110715","2.1406552539110715","2.1406552539110715","4.066724687741127","4.066724687741127","4.066724687741127","2.475192723311777","2.475192723311777","2.475192723311777"
"204538","2.1441571133991233","2.1441571133991233","2.1441571133991233","3.970579236778846","3.970579236778846","3.970579236778846","2.27656293285213","2.27656293285213","2.27656293285213"
"204546","2.026008141988131","2.026008141988131","2.026008141988131","4.059936960317552","4.059936960317552","4.059936960317552","2.379138827970831","2.379138827970831","2.379138827970831"
"204547","2.123426415281458","2.123426415281458","2.123426415281458","","","","","",""
"204625","2.1050707117008733","2.1050707117008733","2.1050707117008733","4.0676241832473945","4.0676241832473945","4.0676241832473945","2.461435173589704","2.461435173589704","2.461435173589704"
"204627","2.09558446362635","2.09558446362635","2.09558446362635","","","","2.3309241577694206","2.3309241577694206","2.3309241577694206"
"204636","2.147321385475874","2.147321385475874","2.147321385475874","4.137359619140625","4.137359619140625","4.137359619140625","2.4281524924898563","2.4281524924898563","2.4281524924898563"
"204655","2.1145734672314678","2.1145734672314678","2.1145734672314678","4.033787108172337","4.033787108172337","4.033787108172337","2.384456035581894","2.384456035581894","2.384456035581894"
"204657","2.1596659484225285","2.1596659484225285","2.1596659484225285","3.9728543957368827","3.9728543957368827","3.9728543957368827","2.34715253439897","2.34715253439897","2.34715253439897"
"204661","1.9906501543403852","1.9906501543403852","1.9906501543403852","3.917492907877159","3.917492907877159","3.917492907877159","2.370583481212682","2.370583481212682","2.370583481212682"
"204663","2.121245839829261","2.121245839829261","2.121245839829261","3.974817316602836","3.974817316602836","3.974817316602836","2.2943363954708134","2.2943363954708134","2.2943363954708134"
"204683","2.107258863161533","2.107258863161533","2.107258863161533","3.956822510068454","3.956822510068454","3.956822510068454","2.329267826506281","2.329267826506281","2.329267826506281"
"204699","2.166241041511541","2.166241041511541","2.166241041511541","3.9366614783653846","3.9366614783653846","3.9366614783653846","2.345777415570243","2.345777415570243","2.345777415570243"
"204702","2.2103929087987724","2.2103929087987724","2.2103929087987724","4.047463079298534","4.047463079298534","4.047463079298534","2.3725786684107564","2.3725786684107564","2.3725786684107564"
"204703","2.0354763438126544","2.0354763438126544","2.0354763438126544","4.09979890562035","4.09979890562035","4.09979890562035","2.3468452173211083","2.3468452173211083","2.3468452173211083"
"204709","2.0292039676200124","2.0292039676200124","2.0292039676200124","","","","","",""
"204720","2.1701532539336674","2.1701532539336674","2.1701532539336674","3.9886382395826927","3.9886382395826927","3.9886382395826927","2.4391802371847673","2.4391802371847673","2.4391802371847673"
"204734","2.1669014963317235","2.1669014963317235","2.1669014963317235","3.988097941556842","3.988097941556842","3.988097941556842","2.3938490408018356","2.3938490408018356","2.3938490408018356"
"204751","2.1681148126638647","2.1681148126638647","2.1681148126638647","4.021191297568628","4.021191297568628","4.021191297568628","2.379502627285355","2.379502627285355","2.379502627285355"
"204762","2.118412746048351","2.118412746048351","2.118412746048351","4.041276899362601","4.041276899362601","4.041276899362601","2.3447594908498424","2.3447594908498424","2.3447594908498424"
"204767","2.019089125215911","2.019089125215911","2.019089125215911","4.042683116308738","4.042683116308738","4.042683116308738","2.29866310092031","2.29866310092031","2.29866310092031"
"204773","2.093665671160841","2.093665671160841","2.093665671160841","3.9971051122558774","3.9971051122558774","3.9971051122558774","2.292755917954286","2.292755917954286","2.292755917954286"
"204825","2.1564839202223185","2.1564839202223185","2.1564839202223185","3.981021130178857","3.981021130178857","3.981021130178857","2.5089150395433286","2.5089150395433286","2.5089150395433286"
"204835","2.1731337252736505","2.1731337252736505","2.1731337252736505","","","","2.3440838680371043","2.3440838680371043","2.3440838680371043"
"204843","2.037749443035305","2.037749443035305","2.037749443035305","4.082649191269817","4.082649191269817","4.082649191269817","2.408750467162133","2.408750467162133","2.408750467162133"
"204858","2.0686387843977454","2.0686387843977454","2.0686387843977454","4.024654033912495","4.024654033912495","4.024654033912495","2.3932283853354894","2.3932283853354894","2.3932283853354894"
"204872","2.1717641179501213","2.1717641179501213","2.1717641179501213","3.982155547971694","3.982155547971694","3.982155547971694","2.3512290890350265","2.3512290890350265","2.3512290890350265"
"204899","2.093199015223987","2.093199015223987","2.093199015223987","4.068718358889148","4.068718358889148","4.068718358889148","2.417847206176833","2.417847206176833","2.417847206176833"
"204946","2.118285049214608","2.118285049214608","2.118285049214608","3.981240547445538","3.981240547445538","3.981240547445538","2.322023962494126","2.322023962494126","2.322023962494126"
"204949","2.0994938264817518","2.0994938264817518","2.0994938264817518","4.102811987736608","4.102811987736608","4.102811987736608","2.484880429366997","2.484880429366997","2.484880429366997"
"204957","2.0625266943974703","2.0625266943974703","2.0625266943974703","","","","","",""
"204967","2.075718107677641","2.075718107677641","2.075718107677641","4.00060036316599","4.00060036316599","4.00060036316599","2.4479780234838193","2.4479780234838193","2.4479780234838193"
"204994","2.139098331387822","2.139098331387822","2.139098331387822","4.103952663151298","4.103952663151298","4.103952663151298","2.399389216196453","2.399389216196453","2.399389216196453"
"205022","2.0866876753306793","2.0866876753306793","2.0866876753306793","3.9483347001433944","3.9483347001433944","3.9483347001433944","2.3663647906801426","2.3663647906801426","2.3663647906801426"
"205024","2.14491381031277","2.14491381031277","2.14491381031277","3.974009233723475","3.974009233723475","3.974009233723475","2.4928766552899027","2.4928766552899027","2.4928766552899027"
"205033","2.101125770596153","2.101125770596153","2.101125770596153","4.038783107674241","4.038783107674241","4.038783107674241","2.4233620108972973","2.4233620108972973","2.4233620108972973"
"205036","2.024338253292598","2.024338253292598","2.024338253292598","4.005990860912932","4.005990860912932","4.005990860912932","2.333271657388041","2.333271657388041","2.333271657388041"
"205065","2.02594464454816","2.02594464454816","2.02594464454816","3.9622731971153846","3.9622731971153846","3.9622731971153846","2.3894591734882518","2.3894591734882518","2.3894591734882518"
"205181","2.0604567769192625","2.0604567769192625","2.0604567769192625","3.983941866656927","3.983941866656927","3.983941866656927","2.2972553561660196","2.2972553561660196","2.2972553561660196"
"205219","2.004597695220804","2.004597695220804","2.004597695220804","3.9556395612766218","3.9556395612766218","3.9556395612766218","2.2831291557385245","2.2831291557385245","2.2831291557385245"
"205239","2.0480257389476275","2.0480257389476275","2.0480257389476275","3.940758424982466","3.940758424982466","3.940758424982466","2.325032793926449","2.325032793926449","2.325032793926449"
"205247","2.0184951192441853","2.0184951192441853","2.0184951192441853","3.979845372596154","3.979845372596154","3.979845372596154","2.3938023193177225","2.3938023193177225","2.3938023193177225"
"205259","2.0872250654566007","2.0872250654566007","2.0872250654566007","4.076220968495244","4.076220968495244","4.076220968495244","2.387436094738188","2.387436094738188","2.387436094738188"
"205260","2.1639995873048328","2.1639995873048328","2.1639995873048328","","","","","",""
"205312","2.142805514128312","2.142805514128312","2.142805514128312","4.012042258434026","4.012042258434026","4.012042258434026","2.4567799917483786","2.4567799917483786","2.4567799917483786"
"205314","2.089728239288311","2.089728239288311","2.089728239288311","3.925895145825554","3.925895145825554","3.925895145825554","2.2610163134856216","2.2610163134856216","2.2610163134856216"
"205346","2.1194287582022526","2.1194287582022526","2.1194287582022526","3.931871668921106","3.931871668921106","3.931871668921106","2.308485641338294","2.308485641338294","2.308485641338294"
"205355","2.170691635852353","2.170691635852353","2.170691635852353","4.011169268268284","4.011169268268284","4.011169268268284","2.4311567672460597","2.4311567672460597","2.4311567672460597"
"205381","1.971635676472404","1.971635676472404","1.971635676472404","4.020831162390391","4.020831162390391","4.020831162390391","2.310774972532281","2.310774972532281","2.310774972532281"
