"Step","gen2-spiking - ppl","gen2-spiking - ppl__MIN","gen2-spiking - ppl__MAX","stateleaky-tuned - ppl","stateleaky-tuned - ppl__MIN","stateleaky-tuned - ppl__MAX"
"822755","","","","10.8493202288794","10.8493202288794","10.8493202288794"
"822811","8.217088859528818","8.217088859528818","8.217088859528818","","",""
"822857","","","","11.114760407261032","11.114760407261032","11.114760407261032"
"822862","8.194163749773722","8.194163749773722","8.194163749773722","","",""
"822872","","","","10.106509983925067","10.106509983925067","10.106509983925067"
"822942","8.0430686691426","8.0430686691426","8.0430686691426","","",""
"822974","8.51890541042992","8.51890541042992","8.51890541042992","","",""
"822980","7.839676453277046","7.839676453277046","7.839676453277046","","",""
"822986","8.391056712626558","8.391056712626558","8.391056712626558","","",""
"822995","","","","10.983219002921336","10.983219002921336","10.983219002921336"
"823100","","","","10.1894041031358","10.1894041031358","10.1894041031358"
"823151","","","","9.961771630055322","9.961771630055322","9.961771630055322"
"823231","","","","11.14541175008432","11.14541175008432","11.14541175008432"
"823263","","","","10.707585155729964","10.707585155729964","10.707585155729964"
"823264","7.9423717611585545","7.9423717611585545","7.9423717611585545","","",""
"823267","8.192999895831978","8.192999895831978","8.192999895831978","","",""
"823269","","","","9.108565354000916","9.108565354000916","9.108565354000916"
"823275","","","","10.74070613583644","10.74070613583644","10.74070613583644"
"823307","","","","12.00511257135181","12.00511257135181","12.00511257135181"
"823379","8.292935514091232","8.292935514091232","8.292935514091232","","",""
"823381","8.715189184829166","8.715189184829166","8.715189184829166","","",""
"823408","9.16904836711301","9.16904836711301","9.16904836711301","","",""
"823482","","","","10.011755664776866","10.011755664776866","10.011755664776866"
"823553","","","","10.083250258129464","10.083250258129464","10.083250258129464"
"823556","","","","10.004135245415037","10.004135245415037","10.004135245415037"
"823567","8.62319829996962","8.62319829996962","8.62319829996962","","",""
"823668","8.54538893414095","8.54538893414095","8.54538893414095","9.871206170122072","9.871206170122072","9.871206170122072"
"823670","","","","9.719347862135706","9.719347862135706","9.719347862135706"
"823697","","","","10.915581771522048","10.915581771522048","10.915581771522048"
"823702","8.544013272618114","8.544013272618114","8.544013272618114","","",""
"823747","8.443036504923299","8.443036504923299","8.443036504923299","","",""
"823827","8.162858544605152","8.162858544605152","8.162858544605152","","",""
"823856","","","","10.67379709973792","10.67379709973792","10.67379709973792"
"823957","","","","10.383740636870684","10.383740636870684","10.383740636870684"
"823966","8.994138535656628","8.994138535656628","8.994138535656628","","",""
"823991","","","","11.061193691098103","11.061193691098103","11.061193691098103"
"824030","8.37468980099175","8.37468980099175","8.37468980099175","","",""
"824032","8.482073080864673","8.482073080864673","8.482073080864673","","",""
"824036","","","","9.567909428569846","9.567909428569846","9.567909428569846"
"824112","8.3292899333108","8.3292899333108","8.3292899333108","","",""
"824116","","","","10.920585216385762","10.920585216385762","10.920585216385762"
"824255","","","","9.74333889844556","9.74333889844556","9.74333889844556"
"824296","8.86986383786642","8.86986383786642","8.86986383786642","","",""
"824303","8.857789496228182","8.857789496228182","8.857789496228182","","",""
"824319","","","","9.970450962669615","9.970450962669615","9.970450962669615"
"824321","","","","11.00891486195958","11.00891486195958","11.00891486195958"
"824330","8.117735338448956","8.117735338448956","8.117735338448956","","",""
"824401","","","","10.834671292746041","10.834671292746041","10.834671292746041"
"824500","7.915267860152715","7.915267860152715","7.915267860152715","","",""
"824502","8.310192745948465","8.310192745948465","8.310192745948465","","",""
"824561","8.379795200603937","8.379795200603937","8.379795200603937","","",""
"824585","","","","9.8048935937631","9.8048935937631","9.8048935937631"
"824592","","","","10.980545237662975","10.980545237662975","10.980545237662975"
"824619","","","","10.164773853677998","10.164773853677998","10.164773853677998"
"824770","","","","10.394058443892266","10.394058443892266","10.394058443892266"
"824789","","","","11.159464680545494","11.159464680545494","11.159464680545494"
"824791","","","","10.081292438760105","10.081292438760105","10.081292438760105"
"824841","","","","8.49940865179401","8.49940865179401","8.49940865179401"
"824850","","","","9.74288543007971","9.74288543007971","9.74288543007971"
"824889","8.138926686978833","8.138926686978833","8.138926686978833","","",""
"824890","8.52018685215574","8.52018685215574","8.52018685215574","","",""
"824986","8.5777385921899","8.5777385921899","8.5777385921899","","",""
"825073","8.565313490382259","8.565313490382259","8.565313490382259","","",""
"825178","","","","9.942969863495875","9.942969863495875","9.942969863495875"
"825179","","","","9.6778914934696","9.6778914934696","9.6778914934696"
"825187","8.683018141005276","8.683018141005276","8.683018141005276","","",""
"825205","","","","10.46714352069587","10.46714352069587","10.46714352069587"
"825275","","","","10.466102198055026","10.466102198055026","10.466102198055026"
"825302","7.837516198699147","7.837516198699147","7.837516198699147","","",""
"825362","","","","11.420649068706732","11.420649068706732","11.420649068706732"
"825476","","","","10.372369070239644","10.372369070239644","10.372369070239644"
"825569","8.376567548141184","8.376567548141184","8.376567548141184","","",""
"825591","","","","11.400698050651553","11.400698050651553","11.400698050651553"
"825739","9.039984234212097","9.039984234212097","9.039984234212097","","",""
"825795","8.45925793597107","8.45925793597107","8.45925793597107","","",""
"825845","8.48154257027343","8.48154257027343","8.48154257027343","","",""
"825858","","","","11.283598184980852","11.283598184980852","11.283598184980852"
"825886","8.602531685801216","8.602531685801216","8.602531685801216","","",""
"825997","8.892896741385758","8.892896741385758","8.892896741385758","","",""
"826004","7.498342685405077","7.498342685405077","7.498342685405077","","",""
"826028","","","","10.034182918633443","10.034182918633443","10.034182918633443"
"826030","8.236705231451017","8.236705231451017","8.236705231451017","","",""
"826057","7.899990574707538","7.899990574707538","7.899990574707538","","",""
"826084","","","","11.710422386658752","11.710422386658752","11.710422386658752"
"826134","","","","11.934685649897212","11.934685649897212","11.934685649897212"
"826167","8.471005112453124","8.471005112453124","8.471005112453124","","",""
"826175","","","","9.894066874401164","9.894066874401164","9.894066874401164"
"826251","8.50976130868684","8.50976130868684","8.50976130868684","","",""
"826286","","","","11.08924011880908","11.08924011880908","11.08924011880908"
"826293","","","","10.027147985740452","10.027147985740452","10.027147985740452"
"826300","8.549985460723182","8.549985460723182","8.549985460723182","","",""
"826319","","","","9.88647528131889","9.88647528131889","9.88647528131889"
"826346","","","","9.959442736873978","9.959442736873978","9.959442736873978"
"826352","8.334186802919076","8.334186802919076","8.334186802919076","","",""
"826399","8.266554296646518","8.266554296646518","8.266554296646518","","",""
"826401","8.027863673142074","8.027863673142074","8.027863673142074","","",""
"826456","","","","10.430593037547396","10.430593037547396","10.430593037547396"
"826493","9.403086108112271","9.403086108112271","9.403086108112271","","",""
"826526","8.203556988241285","8.203556988241285","8.203556988241285","","",""
"826540","","","","9.96960715081447","9.96960715081447","9.96960715081447"
"826582","","","","10.357700307621323","10.357700307621323","10.357700307621323"
"826589","","","","10.846021002627937","10.846021002627937","10.846021002627937"
"826597","","","","11.475120794553646","11.475120794553646","11.475120794553646"
"826641","","","","11.462369216583332","11.462369216583332","11.462369216583332"
"826658","8.763630179608437","8.763630179608437","8.763630179608437","","",""
"826688","","","","10.92780119773159","10.92780119773159","10.92780119773159"
"826690","","","","10.31876677289795","10.31876677289795","10.31876677289795"
"826749","8.915149167868393","8.915149167868393","8.915149167868393","","",""
"826782","","","","10.575580082213072","10.575580082213072","10.575580082213072"
"826815","","","","10.070024368453645","10.070024368453645","10.070024368453645"
"826838","8.696792741207366","8.696792741207366","8.696792741207366","","",""
"826947","","","","10.273486941073864","10.273486941073864","10.273486941073864"
"827029","8.625080327480344","8.625080327480344","8.625080327480344","","",""
"827038","","","","10.381266988044786","10.381266988044786","10.381266988044786"
"827040","8.143484158731438","8.143484158731438","8.143484158731438","","",""
"827090","8.164767061236008","8.164767061236008","8.164767061236008","","",""
"827127","","","","10.640274472706578","10.640274472706578","10.640274472706578"
"827271","7.947058753871515","7.947058753871515","7.947058753871515","","",""
"827318","","","","10.385552287462113","10.385552287462113","10.385552287462113"
"827329","","","","10.21017996212531","10.21017996212531","10.21017996212531"
"827352","","","","10.815268204703381","10.815268204703381","10.815268204703381"
"827379","","","","11.415232510362245","11.415232510362245","11.415232510362245"
"827508","8.027289280961089","8.027289280961089","8.027289280961089","","",""
"827549","8.201236831492396","8.201236831492396","8.201236831492396","","",""
"827560","","","","10.115190317988853","10.115190317988853","10.115190317988853"
"827694","8.767609430604587","8.767609430604587","8.767609430604587","","",""
"827699","8.970484596627465","8.970484596627465","8.970484596627465","","",""
"827722","7.7864525177909725","7.7864525177909725","7.7864525177909725","","",""
"827760","8.361276600616094","8.361276600616094","8.361276600616094","","",""
"827797","","","","9.550421580052301","9.550421580052301","9.550421580052301"
"827838","","","","10.24224529900671","10.24224529900671","10.24224529900671"
"827861","9.484558162213697","9.484558162213697","9.484558162213697","","",""
"827983","","","","11.056779675767897","11.056779675767897","11.056779675767897"
"827988","","","","10.609435455013056","10.609435455013056","10.609435455013056"
"827997","8.177735653421605","8.177735653421605","8.177735653421605","","",""
"828011","","","","10.792464226545427","10.792464226545427","10.792464226545427"
"828049","","","","10.572970350398954","10.572970350398954","10.572970350398954"
"828087","8.323450595799914","8.323450595799914","8.323450595799914","","",""
"828150","","","","10.208437209145039","10.208437209145039","10.208437209145039"
"828252","8.440084473175478","8.440084473175478","8.440084473175478","","",""
"828286","","","","9.56678914587392","9.56678914587392","9.56678914587392"
"828297","8.319111360954848","8.319111360954848","8.319111360954848","","",""
"828310","9.160099020305095","9.160099020305095","9.160099020305095","","",""
"828354","8.139209341131671","8.139209341131671","8.139209341131671","","",""
"828373","","","","9.936068851076255","9.936068851076255","9.936068851076255"
"828376","","","","10.386377039528904","10.386377039528904","10.386377039528904"
"828477","","","","9.519686647975734","9.519686647975734","9.519686647975734"
"828563","8.034307274245839","8.034307274245839","8.034307274245839","","",""
"829091","8.379848209260958","8.379848209260958","8.379848209260958","","",""
"829211","8.617877758045786","8.617877758045786","8.617877758045786","","",""
"829258","8.938382525497106","8.938382525497106","8.938382525497106","","",""
"829557","8.325946511723288","8.325946511723288","8.325946511723288","","",""
"829695","7.793228921055118","7.793228921055118","7.793228921055118","","",""
"829875","8.55511714459387","8.55511714459387","8.55511714459387","","",""
"830097","8.434904013078786","8.434904013078786","8.434904013078786","","",""
"830139","8.088885676933986","8.088885676933986","8.088885676933986","","",""
"830147","8.652665295870294","8.652665295870294","8.652665295870294","","",""
"830430","8.435926395517894","8.435926395517894","8.435926395517894","","",""
"830442","8.848327763876728","8.848327763876728","8.848327763876728","","",""
"830455","7.495114528749499","7.495114528749499","7.495114528749499","","",""
"830480","8.928683289806928","8.928683289806928","8.928683289806928","","",""
"830570","7.708892251368366","7.708892251368366","7.708892251368366","","",""
"830784","8.76961132488242","8.76961132488242","8.76961132488242","","",""
"830866","8.317184921688959","8.317184921688959","8.317184921688959","","",""
"830912","9.329743364736904","9.329743364736904","9.329743364736904","","",""
"831098","8.766997661470999","8.766997661470999","8.766997661470999","","",""
"831314","8.498298113627119","8.498298113627119","8.498298113627119","","",""
"831337","8.282621767399842","8.282621767399842","8.282621767399842","","",""
"831448","8.516466689485348","8.516466689485348","8.516466689485348","","",""
"831537","7.775784235630376","7.775784235630376","7.775784235630376","","",""
"831878","9.092074064756945","9.092074064756945","9.092074064756945","","",""
"831926","9.257678303168845","9.257678303168845","9.257678303168845","","",""
"832167","8.066817043015288","8.066817043015288","8.066817043015288","","",""
"832350","9.146451988556585","9.146451988556585","9.146451988556585","","",""
"832371","7.766785483991183","7.766785483991183","7.766785483991183","","",""
"832780","8.103455127240935","8.103455127240935","8.103455127240935","","",""
"832800","8.456949893483632","8.456949893483632","8.456949893483632","","",""
"832868","8.137437061158986","8.137437061158986","8.137437061158986","","",""
"832881","8.3072351378368","8.3072351378368","8.3072351378368","","",""
"832911","8.763716391372785","8.763716391372785","8.763716391372785","","",""
"832959","9.387610067613831","9.387610067613831","9.387610067613831","","",""
"833073","8.35632520206144","8.35632520206144","8.35632520206144","","",""
"833181","8.599234020482445","8.599234020482445","8.599234020482445","","",""
"833219","7.9645790695474235","7.9645790695474235","7.9645790695474235","","",""
"833237","7.616740496487941","7.616740496487941","7.616740496487941","","",""
"833240","8.660991664977953","8.660991664977953","8.660991664977953","","",""
"833276","8.45651585740991","8.45651585740991","8.45651585740991","","",""
"833362","8.461189437551488","8.461189437551488","8.461189437551488","","",""
"833453","8.346829664630999","8.346829664630999","8.346829664630999","","",""
"833478","7.979001267332634","7.979001267332634","7.979001267332634","","",""
"833580","8.070096156945796","8.070096156945796","8.070096156945796","","",""
"833872","8.450819631543443","8.450819631543443","8.450819631543443","","",""
"833892","8.402951240795279","8.402951240795279","8.402951240795279","","",""
"834138","8.9226504780653","8.9226504780653","8.9226504780653","","",""
"834195","8.317811483299346","8.317811483299346","8.317811483299346","","",""
"834261","9.62682262578404","9.62682262578404","9.62682262578404","","",""
"834265","8.635274154329007","8.635274154329007","8.635274154329007","","",""
"834318","8.717916351229807","8.717916351229807","8.717916351229807","","",""
"834337","8.617603192067149","8.617603192067149","8.617603192067149","","",""
"834451","9.104346581320971","9.104346581320971","9.104346581320971","","",""
"834542","8.981374276772986","8.981374276772986","8.981374276772986","","",""
"834871","9.041666358559873","9.041666358559873","9.041666358559873","","",""
"835053","8.178511750659727","8.178511750659727","8.178511750659727","","",""
"835129","7.94290142108805","7.94290142108805","7.94290142108805","","",""
"835233","8.625164746677745","8.625164746677745","8.625164746677745","","",""
"835368","8.349243862862107","8.349243862862107","8.349243862862107","","",""
"835428","8.33963598955306","8.33963598955306","8.33963598955306","","",""
"835470","8.999964824345588","8.999964824345588","8.999964824345588","","",""
"835616","7.887546566506115","7.887546566506115","7.887546566506115","","",""
"835809","8.593008166689362","8.593008166689362","8.593008166689362","","",""
"835877","8.521138627147293","8.521138627147293","8.521138627147293","","",""
"836036","8.483265940802308","8.483265940802308","8.483265940802308","","",""
"836150","8.342294872750108","8.342294872750108","8.342294872750108","","",""
"836180","8.57035486850947","8.57035486850947","8.57035486850947","","",""
"836211","8.10587890611934","8.10587890611934","8.10587890611934","","",""
"836235","7.952716593827348","7.952716593827348","7.952716593827348","","",""
"836330","8.055706362286816","8.055706362286816","8.055706362286816","","",""
"836340","8.303117868302953","8.303117868302953","8.303117868302953","","",""
"836370","9.15599705202148","9.15599705202148","9.15599705202148","","",""
"836386","8.570963221305092","8.570963221305092","8.570963221305092","","",""
"836394","8.332937093386173","8.332937093386173","8.332937093386173","","",""
"836518","7.624603863058655","7.624603863058655","7.624603863058655","","",""
"836803","9.050605012950331","9.050605012950331","9.050605012950331","","",""
"836876","8.37259282293492","8.37259282293492","8.37259282293492","","",""
"836972","8.629728776723777","8.629728776723777","8.629728776723777","","",""
"837105","8.717074609570183","8.717074609570183","8.717074609570183","","",""
"837224","8.61721739024026","8.61721739024026","8.61721739024026","","",""
"837225","9.451519462255705","9.451519462255705","9.451519462255705","","",""
"837252","8.713169510685974","8.713169510685974","8.713169510685974","","",""
"837276","8.532899532304974","8.532899532304974","8.532899532304974","","",""
"837394","8.664888233676718","8.664888233676718","8.664888233676718","","",""
"837440","8.259694341719829","8.259694341719829","8.259694341719829","","",""
"837558","8.123249149845595","8.123249149845595","8.123249149845595","","",""
"837944","8.189674777949584","8.189674777949584","8.189674777949584","","",""
"837984","7.796294454491583","7.796294454491583","7.796294454491583","","",""
"838365","7.8880113937706","7.8880113937706","7.8880113937706","","",""
"838394","8.701410900736304","8.701410900736304","8.701410900736304","","",""
"838879","8.670494860675724","8.670494860675724","8.670494860675724","","",""
"838907","8.167457367427337","8.167457367427337","8.167457367427337","","",""
"838909","9.197560167342365","9.197560167342365","9.197560167342365","","",""
"839189","8.73108933272515","8.73108933272515","8.73108933272515","","",""
"839371","8.964050548477864","8.964050548477864","8.964050548477864","","",""
"839385","8.036759093972114","8.036759093972114","8.036759093972114","","",""
"839626","8.491322912989839","8.491322912989839","8.491322912989839","","",""
"839627","8.356601447798479","8.356601447798479","8.356601447798479","","",""
"839631","8.29280652401816","8.29280652401816","8.29280652401816","","",""
"839779","8.036719032296698","8.036719032296698","8.036719032296698","","",""
"840044","8.542650844357683","8.542650844357683","8.542650844357683","","",""
"840221","9.20053098372967","9.20053098372967","9.20053098372967","","",""
"840317","7.9860890366256765","7.9860890366256765","7.9860890366256765","","",""
"840356","7.924675077617237","7.924675077617237","7.924675077617237","","",""
"840358","9.015222683020392","9.015222683020392","9.015222683020392","","",""
"840470","7.931130303194808","7.931130303194808","7.931130303194808","","",""
"840587","8.879464403903949","8.879464403903949","8.879464403903949","","",""
"840766","8.123719579521584","8.123719579521584","8.123719579521584","","",""
"841164","8.164857892714126","8.164857892714126","8.164857892714126","","",""
"841232","7.832524183402525","7.832524183402525","7.832524183402525","","",""
"841763","8.961883354621838","8.961883354621838","8.961883354621838","","",""
"842102","8.494432814550954","8.494432814550954","8.494432814550954","","",""
"842218","8.474646252260932","8.474646252260932","8.474646252260932","","",""
"842255","8.754239629299127","8.754239629299127","8.754239629299127","","",""
"842322","8.056373602928145","8.056373602928145","8.056373602928145","","",""
"842683","9.644780611364519","9.644780611364519","9.644780611364519","","",""
"842772","8.255400025431152","8.255400025431152","8.255400025431152","","",""
"842826","8.665351177124368","8.665351177124368","8.665351177124368","","",""
"842871","8.079197019712245","8.079197019712245","8.079197019712245","","",""
"843135","7.887997442313323","7.887997442313323","7.887997442313323","","",""
"843245","7.71376369639327","7.71376369639327","7.71376369639327","","",""
"843276","8.012092427125697","8.012092427125697","8.012092427125697","","",""
"843361","8.543135106687835","8.543135106687835","8.543135106687835","","",""
"843567","8.257472736813604","8.257472736813604","8.257472736813604","","",""
"843798","8.334432206118485","8.334432206118485","8.334432206118485","","",""
"843805","8.663248185247399","8.663248185247399","8.663248185247399","","",""
"843836","8.053497316912145","8.053497316912145","8.053497316912145","","",""
"843958","8.627611042093337","8.627611042093337","8.627611042093337","","",""
"843989","9.152294384455477","9.152294384455477","9.152294384455477","","",""
"844131","8.069589050991024","8.069589050991024","8.069589050991024","","",""
"844204","8.476188155078212","8.476188155078212","8.476188155078212","","",""
"844235","8.226785703636319","8.226785703636319","8.226785703636319","","",""
"844277","8.494564198314343","8.494564198314343","8.494564198314343","","",""
"844366","8.589677059004881","8.589677059004881","8.589677059004881","","",""
"844439","8.861794419509284","8.861794419509284","8.861794419509284","","",""
"844441","9.023148931833804","9.023148931833804","9.023148931833804","","",""
"844501","8.650458405461007","8.650458405461007","8.650458405461007","","",""
"844623","7.654627724859443","7.654627724859443","7.654627724859443","","",""
"844625","8.738479520401691","8.738479520401691","8.738479520401691","","",""
"844654","8.74601027964703","8.74601027964703","8.74601027964703","","",""
"844705","8.071366841646006","8.071366841646006","8.071366841646006","","",""
"844856","8.49638653252466","8.49638653252466","8.49638653252466","","",""
"844991","8.396325674350532","8.396325674350532","8.396325674350532","","",""
"845204","9.030178905867972","9.030178905867972","9.030178905867972","","",""
"845271","8.503304978378358","8.503304978378358","8.503304978378358","","",""
"845327","8.33289577735964","8.33289577735964","8.33289577735964","","",""
"845374","7.783257780855458","7.783257780855458","7.783257780855458","","",""
"845464","8.020191337062025","8.020191337062025","8.020191337062025","","",""
"845492","9.389596698381967","9.389596698381967","9.389596698381967","","",""
"845524","8.089562440848663","8.089562440848663","8.089562440848663","","",""
"845630","7.858826276782176","7.858826276782176","7.858826276782176","","",""
"845640","8.77043105056498","8.77043105056498","8.77043105056498","","",""
"845728","8.04405004501086","8.04405004501086","8.04405004501086","","",""
"845771","8.222936298759755","8.222936298759755","8.222936298759755","","",""
"845783","8.337637143509466","8.337637143509466","8.337637143509466","","",""
"846009","8.206374057006899","8.206374057006899","8.206374057006899","","",""
"846074","8.417036590893375","8.417036590893375","8.417036590893375","","",""
"846191","8.96675955591284","8.96675955591284","8.96675955591284","","",""
"846221","9.453936701808836","9.453936701808836","9.453936701808836","","",""
"846262","7.963380592395892","7.963380592395892","7.963380592395892","","",""
"846304","8.325060484605624","8.325060484605624","8.325060484605624","","",""
"846310","8.563184634164328","8.563184634164328","8.563184634164328","","",""
"846413","8.00871241244499","8.00871241244499","8.00871241244499","","",""
"846497","8.45173488088648","8.45173488088648","8.45173488088648","","",""
"846506","8.556456975247828","8.556456975247828","8.556456975247828","","",""
"846824","9.14774163530243","9.14774163530243","9.14774163530243","","",""
"847232","7.939441176303295","7.939441176303295","7.939441176303295","","",""
"847331","8.187321354800135","8.187321354800135","8.187321354800135","","",""
"847421","8.455030876210696","8.455030876210696","8.455030876210696","","",""
"847458","9.028011575950064","9.028011575950064","9.028011575950064","","",""
"847573","8.905343633266034","8.905343633266034","8.905343633266034","","",""
"847597","9.038815246722939","9.038815246722939","9.038815246722939","","",""
"847757","8.34889661458221","8.34889661458221","8.34889661458221","","",""
"847819","7.55360706340165","7.55360706340165","7.55360706340165","","",""
"847841","8.532398819020484","8.532398819020484","8.532398819020484","","",""
"847854","8.763036844400284","8.763036844400284","8.763036844400284","","",""
"847945","8.627107289873402","8.627107289873402","8.627107289873402","","",""
"847960","8.630083124250131","8.630083124250131","8.630083124250131","","",""
"847970","7.58125908630606","7.58125908630606","7.58125908630606","","",""
"848172","8.027588577565549","8.027588577565549","8.027588577565549","","",""
"848286","8.93190527601408","8.93190527601408","8.93190527601408","","",""
"848314","8.710810284837342","8.710810284837342","8.710810284837342","","",""
"848378","8.746108636242488","8.746108636242488","8.746108636242488","","",""
"848399","8.651458414845685","8.651458414845685","8.651458414845685","","",""
"848427","8.588020385649427","8.588020385649427","8.588020385649427","","",""
"848439","7.682065927605712","7.682065927605712","7.682065927605712","","",""
"848851","7.729057092697148","7.729057092697148","7.729057092697148","","",""
"849001","8.114273681500729","8.114273681500729","8.114273681500729","","",""
"849068","8.112511728618603","8.112511728618603","8.112511728618603","","",""
"849118","8.800618152443274","8.800618152443274","8.800618152443274","","",""
"849141","9.016662056757815","9.016662056757815","9.016662056757815","","",""
"849269","8.398837142157845","8.398837142157845","8.398837142157845","","",""
"849323","7.81097327468252","7.81097327468252","7.81097327468252","","",""
"849385","8.28042060243035","8.28042060243035","8.28042060243035","","",""
"849499","7.788567453800251","7.788567453800251","7.788567453800251","","",""
"849560","9.000411708894536","9.000411708894536","9.000411708894536","","",""
"849630","7.869233151535133","7.869233151535133","7.869233151535133","","",""
"849712","8.300621061465966","8.300621061465966","8.300621061465966","","",""
"849719","7.503785946243426","7.503785946243426","7.503785946243426","","",""
"849797","8.277788915959043","8.277788915959043","8.277788915959043","","",""
"849914","9.003309831851764","9.003309831851764","9.003309831851764","","",""
"849984","8.656062760059935","8.656062760059935","8.656062760059935","","",""
"850155","8.350026142703552","8.350026142703552","8.350026142703552","","",""
"850622","8.581563366677933","8.581563366677933","8.581563366677933","","",""
"850696","8.140334152710125","8.140334152710125","8.140334152710125","","",""
"850783","8.412480972661273","8.412480972661273","8.412480972661273","","",""
"850928","8.248481824552114","8.248481824552114","8.248481824552114","","",""
"851054","8.480053365420853","8.480053365420853","8.480053365420853","","",""
"851100","10.094084596330791","10.094084596330791","10.094084596330791","","",""
"851377","9.289433807388125","9.289433807388125","9.289433807388125","","",""
"851382","8.069501994494352","8.069501994494352","8.069501994494352","","",""
"851395","7.942906171819374","7.942906171819374","7.942906171819374","","",""
"851428","8.123271801946322","8.123271801946322","8.123271801946322","","",""
"851569","8.184677849604785","8.184677849604785","8.184677849604785","","",""
"851600","7.977071369335694","7.977071369335694","7.977071369335694","","",""
"851861","8.950364828780558","8.950364828780558","8.950364828780558","","",""
"852052","8.855625099015912","8.855625099015912","8.855625099015912","","",""
"852080","8.522857198894572","8.522857198894572","8.522857198894572","","",""
"852213","8.530532335834598","8.530532335834598","8.530532335834598","","",""
"852275","8.390050065280397","8.390050065280397","8.390050065280397","","",""
"852373","8.916810462321045","8.916810462321045","8.916810462321045","","",""
"852416","8.214289561414684","8.214289561414684","8.214289561414684","","",""
"852429","7.839672270811528","7.839672270811528","7.839672270811528","","",""
"852463","9.36002873941085","9.36002873941085","9.36002873941085","","",""
"852468","8.629666087990207","8.629666087990207","8.629666087990207","","",""
"852565","8.264382650671003","8.264382650671003","8.264382650671003","","",""
"852810","7.59371982179309","7.59371982179309","7.59371982179309","","",""
"852985","9.219603257143435","9.219603257143435","9.219603257143435","","",""
"853025","9.261985646078855","9.261985646078855","9.261985646078855","","",""
"853121","8.648439211719705","8.648439211719705","8.648439211719705","","",""
"853216","8.483386878416283","8.483386878416283","8.483386878416283","","",""
"853243","7.737592597579655","7.737592597579655","7.737592597579655","","",""
"853594","8.52263215493759","8.52263215493759","8.52263215493759","","",""
"853721","8.300017827072006","8.300017827072006","8.300017827072006","","",""
"854000","7.885276023897835","7.885276023897835","7.885276023897835","","",""
"854053","8.77942572906782","8.77942572906782","8.77942572906782","","",""
"854125","7.969606704645043","7.969606704645043","7.969606704645043","","",""
"854178","8.042086335265811","8.042086335265811","8.042086335265811","","",""
"854260","8.304311989657624","8.304311989657624","8.304311989657624","","",""
"854346","8.930434819278833","8.930434819278833","8.930434819278833","","",""
"854372","8.248688348781453","8.248688348781453","8.248688348781453","","",""
"854424","8.760700420352604","8.760700420352604","8.760700420352604","","",""
"854460","7.749602970151803","7.749602970151803","7.749602970151803","","",""
"854492","8.361459360389086","8.361459360389086","8.361459360389086","","",""
"854506","8.676969041669283","8.676969041669283","8.676969041669283","","",""
"854678","8.608813178339025","8.608813178339025","8.608813178339025","","",""
"854866","9.025845549159577","9.025845549159577","9.025845549159577","","",""
"855005","8.38836535417455","8.38836535417455","8.38836535417455","","",""
"855136","8.358218231354876","8.358218231354876","8.358218231354876","","",""
"855157","8.58856260208242","8.58856260208242","8.58856260208242","","",""
"855483","8.098375591786393","8.098375591786393","8.098375591786393","","",""
"855493","8.61525599072002","8.61525599072002","8.61525599072002","","",""
"855539","8.518735467954315","8.518735467954315","8.518735467954315","","",""
"855581","7.866090597342045","7.866090597342045","7.866090597342045","","",""
"855610","8.607467623267194","8.607467623267194","8.607467623267194","","",""
"855636","8.79067697443077","8.79067697443077","8.79067697443077","","",""
"855678","8.388970932273594","8.388970932273594","8.388970932273594","","",""
"855799","8.11833611750694","8.11833611750694","8.11833611750694","","",""
"855838","7.936211097604215","7.936211097604215","7.936211097604215","","",""
"855958","8.783421099979515","8.783421099979515","8.783421099979515","","",""
"855974","8.270799575386318","8.270799575386318","8.270799575386318","","",""
"855997","8.425563378854498","8.425563378854498","8.425563378854498","","",""
"856458","7.789104401610564","7.789104401610564","7.789104401610564","","",""
"856643","9.513918522797288","9.513918522797288","9.513918522797288","","",""
"856751","8.178748689826767","8.178748689826767","8.178748689826767","","",""
"856812","8.199798455723942","8.199798455723942","8.199798455723942","","",""
"857215","7.6483616077784635","7.6483616077784635","7.6483616077784635","","",""
"857287","7.787198921212268","7.787198921212268","7.787198921212268","","",""
"857335","8.380276250437412","8.380276250437412","8.380276250437412","","",""
"857380","9.436455267581781","9.436455267581781","9.436455267581781","","",""
"857427","8.669547787001356","8.669547787001356","8.669547787001356","","",""
"857521","9.43825005946311","9.43825005946311","9.43825005946311","","",""
"857625","7.951793955067575","7.951793955067575","7.951793955067575","","",""
"857657","8.930437187969694","8.930437187969694","8.930437187969694","","",""
"857721","8.563004312284235","8.563004312284235","8.563004312284235","","",""
"857752","9.314704857149747","9.314704857149747","9.314704857149747","","",""
"857782","8.136546346839161","8.136546346839161","8.136546346839161","","",""
"858021","8.17717908132002","8.17717908132002","8.17717908132002","","",""
"858034","8.495894140710439","8.495894140710439","8.495894140710439","","",""
"858086","8.717555243955257","8.717555243955257","8.717555243955257","","",""
"858148","7.73208768456472","7.73208768456472","7.73208768456472","","",""
"858217","8.667120508965287","8.667120508965287","8.667120508965287","","",""
"858328","8.60327811399099","8.60327811399099","8.60327811399099","","",""
"858466","8.466045728983984","8.466045728983984","8.466045728983984","","",""
"858628","8.95741629069258","8.95741629069258","8.95741629069258","","",""
"858924","7.770173963931884","7.770173963931884","7.770173963931884","","",""
